,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new
19506,236,27,6,1,22,35,57,28,6,1,B,0,6,36,9,16,D,20,31-45,Masculino,Blake,236
19507,56,13,5,16,68,15,70,41,2,1,B,1,22,24,0,10,D,20,31-45,Masculino,Kevin,56
19508,11,33,12,0,92,62,61,5,3,0,A,3,29,46,5,19,R,20,31-45,Masculino,Matthew,11
19509,15,12,10,0,26,38,65,77,8,0,C,15,36,31,20,9,D,20,31-45,Masculino,David,15
19510,21,43,26,19,63,71,77,95,0,3,B,5,26,4,10,0,D,20,31-45,Femenino,Rebecca,21
19511,237,27,16,16,21,51,85,83,1,1,C,12,26,40,17,15,D,20,31-45,Masculino,Ray,237
19512,153,30,23,1,98,31,70,63,10,2,A,2,30,16,13,28,D,20,31-45,Masculino,Eric,153
19513,222,2,27,20,51,25,3,87,2,3,B,3,26,10,6,13,D,20,31-45,Femenino,Amy,222
19514,80,27,10,8,67,37,17,23,0,3,C,11,20,28,18,7,D,20,31-45,Masculino,John,80
19515,11,40,21,4,63,56,58,9,1,4,C,12,28,30,0,3,R,20,31-45,Masculino,Matthew,11
19516,33,33,20,0,17,57,25,18,9,0,A,3,29,31,4,25,D,20,31-45,Masculino,Joseph,33
19517,166,4,13,1,69,64,75,90,6,3,B,3,14,7,9,12,R,20,31-45,Femenino,Taylor,166
19518,113,21,14,3,81,91,25,79,1,3,B,11,8,21,18,19,R,20,31-45,Femenino,Sarah,113
19519,163,5,10,15,32,24,99,100,3,4,C,3,31,5,14,2,D,20,31-45,Masculino,Zachary,163
19520,178,36,19,10,8,8,64,5,2,1,C,11,17,47,18,25,D,20,31-45,Femenino,Brittany,178
19521,11,33,16,25,72,81,34,10,0,4,C,15,19,26,6,30,R,20,31-45,Masculino,Matthew,11
19522,192,24,28,0,60,84,95,76,2,2,C,6,26,30,8,5,D,20,31-45,Femenino,Lisa,192
19523,80,16,29,6,87,1,77,56,9,4,A,16,32,23,18,24,R,20,31-45,Masculino,John,80
19524,238,7,27,18,43,12,31,81,8,4,A,15,33,0,0,20,R,20,31-45,Femenino,Joy,238
19525,36,11,4,2,54,14,30,79,1,3,A,9,30,5,15,30,R,20,31-45,Masculino,Benjamin,36
19526,108,24,2,18,86,28,24,30,7,2,B,9,17,20,13,24,R,20,31-45,Masculino,Michael,108
19527,239,40,14,7,28,18,58,51,3,1,C,4,6,17,12,28,D,20,31-45,Femenino,Candice,239
19528,135,49,9,23,59,67,9,91,9,3,A,17,21,7,5,10,D,20,31-45,Masculino,Peter,135
19529,64,26,28,16,85,50,20,66,1,4,B,4,5,27,16,8,D,20,31-45,Femenino,Deborah,64
19530,180,26,12,23,32,36,56,97,7,3,C,3,9,22,8,30,D,20,31-45,Femenino,Tina,180
19531,80,6,3,13,93,72,44,81,5,3,C,18,24,3,10,23,D,20,31-45,Masculino,John,80
19532,240,32,21,10,46,44,63,56,9,2,B,12,5,28,7,1,D,20,31-45,Femenino,Jane,240
19533,42,12,5,6,91,45,31,83,7,1,C,8,14,24,10,22,R,20,31-45,Femenino,Jennifer,42
19534,95,34,30,3,86,10,91,0,7,0,B,4,4,3,10,14,R,20,31-45,Masculino,Jacob,95
19535,241,22,2,5,20,76,56,46,5,4,C,9,30,35,19,29,D,20,31-45,Femenino,Ebony,241
19536,177,0,15,15,6,53,2,7,9,3,A,0,3,9,3,3,R,20,31-45,Femenino,Stacy,177
19537,111,44,23,25,29,59,22,77,4,2,A,11,8,16,18,18,D,20,31-45,Femenino,Amanda,111
19538,69,13,5,9,24,11,37,82,1,4,A,12,26,17,19,12,D,20,31-45,Masculino,Stephen,69
19539,16,40,6,24,24,83,91,90,6,0,C,15,36,3,12,30,D,20,31-45,Femenino,Michelle,16
19540,46,0,15,14,67,91,79,63,4,3,A,12,8,46,7,27,D,20,31-45,Masculino,Austin,46
19541,242,7,13,13,58,61,72,5,10,0,C,8,24,27,10,14,R,20,31-45,Femenino,Megan,242
19542,167,29,0,15,57,28,38,46,2,1,B,3,27,4,7,17,D,20,31-45,Femenino,Renee,167
19543,35,42,3,21,50,9,67,43,5,0,B,16,33,49,8,3,D,20,31-45,Masculino,Joe,35
19544,115,38,7,15,67,70,16,48,0,2,B,0,17,18,10,8,D,20,31-45,Masculino,Jason,115
19545,108,3,7,22,7,70,31,3,3,3,B,6,24,25,0,15,R,20,31-45,Masculino,Michael,108
19546,134,34,2,24,100,20,61,47,7,0,A,13,9,46,6,29,D,20,31-45,Masculino,Brian,134
19547,243,16,22,10,97,98,29,72,7,3,A,16,12,31,15,11,R,20,31-45,Femenino,Shelley,243
19548,244,41,25,3,22,38,47,10,8,4,A,8,19,43,15,18,R,20,31-45,Femenino,Tara,244
19549,20,1,16,8,6,12,21,90,1,1,C,17,32,6,13,29,R,20,31-45,Femenino,Jessica,20
19550,127,37,30,11,58,86,18,92,8,2,C,5,9,23,8,21,R,20,31-45,Femenino,Melissa,127
19551,104,37,26,25,94,55,30,25,3,3,B,11,1,29,5,13,R,20,31-45,Femenino,Vanessa,104
19552,20,17,23,0,21,20,31,29,0,2,C,10,34,33,6,13,D,20,31-45,Femenino,Jessica,20
19553,178,45,27,17,14,76,75,8,7,3,C,11,14,33,19,4,R,20,31-45,Femenino,Brittany,178
19554,20,31,21,9,26,16,51,76,8,3,A,15,23,2,19,11,D,20,31-45,Femenino,Jessica,20
19555,176,31,7,23,33,53,81,28,6,0,C,17,22,6,12,17,R,20,31-45,Femenino,April,176
19556,11,48,7,25,50,20,40,2,0,4,A,11,27,7,13,2,R,20,31-45,Masculino,Matthew,11
19557,245,18,6,17,69,99,71,81,3,3,C,0,20,20,15,19,D,20,31-45,Masculino,Paul,245
19558,73,29,2,17,82,16,34,72,10,3,A,16,8,6,2,21,D,20,31-45,Femenino,Elizabeth,73
19559,246,21,16,16,74,30,94,19,9,1,C,3,36,7,2,29,D,20,31-45,Femenino,Melanie,246
19560,69,13,10,24,20,56,28,23,8,0,A,1,22,35,5,4,R,20,31-45,Masculino,Stephen,69
19561,15,4,27,9,4,62,7,78,10,0,A,11,35,23,20,9,D,20,31-45,Masculino,David,15
19562,175,15,19,1,80,59,8,22,10,1,C,16,22,29,9,25,R,20,31-45,Femenino,Angela,175
19563,14,20,20,11,38,8,69,80,5,2,C,9,9,38,12,7,R,20,31-45,Femenino,Kelly,14
19564,77,22,16,14,23,76,60,33,8,1,B,12,35,34,15,29,D,20,31-45,Femenino,Laura,77
19565,158,35,27,7,40,52,95,83,6,4,A,1,17,42,13,18,R,20,31-45,Femenino,Nicole,158
19566,42,24,16,11,18,21,70,35,2,1,A,13,18,39,14,15,D,20,31-45,Femenino,Jennifer,42
19567,247,2,13,15,5,41,64,77,9,1,B,6,4,22,15,16,R,20,31-45,Femenino,Crystal,247
19568,196,45,3,22,68,54,94,25,1,1,B,14,15,33,18,21,D,20,31-45,Femenino,Kristin,196
19569,246,21,20,6,42,24,26,60,6,2,B,1,27,13,12,30,R,20,31-45,Femenino,Melanie,246
19570,126,25,10,7,6,60,96,43,10,2,B,12,23,35,13,28,R,20,31-45,Femenino,Nancy,126
19571,83,15,13,21,40,66,35,26,3,2,B,7,10,22,3,0,D,20,31-45,Femenino,Christina,83
19572,159,26,24,0,90,96,57,9,6,4,B,3,33,46,9,8,D,20,31-45,Femenino,Diana,159
19573,73,25,17,11,82,72,11,63,3,1,C,14,11,29,9,8,R,20,31-45,Femenino,Elizabeth,73
19574,14,34,17,6,27,1,49,21,10,1,B,5,2,17,12,10,D,20,31-45,Femenino,Kelly,14
19575,160,36,14,7,8,70,35,77,6,1,C,9,2,3,4,10,R,20,31-45,Femenino,Brenda,160
19576,248,19,10,1,2,16,60,78,2,1,C,11,24,46,20,5,R,20,31-45,Femenino,Alexis,248
19577,249,45,30,22,22,18,27,54,10,2,B,9,12,13,0,10,R,20,31-45,Femenino,Erin,249
19578,51,18,20,8,35,13,70,64,9,3,A,2,32,6,6,16,D,20,31-45,Femenino,Heather,51
19579,250,42,10,13,76,39,21,40,10,3,A,11,10,4,1,6,D,20,31-45,Masculino,Ernest,250
19580,251,5,8,12,73,20,67,19,0,4,C,13,16,35,16,20,D,20,31-45,Femenino,Kylie,251
19581,252,17,29,21,11,69,3,31,7,2,A,9,9,15,11,29,R,20,31-45,Femenino,Joanne,252
19582,108,42,1,20,72,58,89,10,0,2,B,8,6,21,12,8,R,20,31-45,Masculino,Michael,108
19583,42,20,9,4,81,49,86,72,9,4,B,3,27,3,19,2,D,20,31-45,Femenino,Jennifer,42
19584,253,15,10,9,99,33,76,11,0,3,A,16,11,27,4,7,R,20,31-45,Femenino,Carmen,253
19585,177,32,23,17,49,48,26,11,6,1,A,4,18,9,19,9,D,20,31-45,Femenino,Stacy,177
19586,71,7,18,18,9,38,69,45,10,1,A,2,23,7,9,18,R,20,31-45,Femenino,Katherine,71
19587,40,22,15,22,33,14,13,18,5,1,C,3,3,20,4,3,R,20,31-45,Masculino,Andrew,40
19588,192,45,16,5,72,33,35,44,0,4,C,15,31,35,4,6,D,20,31-45,Femenino,Lisa,192
19589,247,49,13,25,79,34,55,87,6,2,C,12,18,22,20,30,D,20,31-45,Femenino,Crystal,247
19590,254,24,12,14,93,10,68,47,5,0,A,1,21,33,10,11,R,20,31-45,Masculino,Craig,254
19591,99,22,10,11,36,23,57,3,10,0,C,14,26,38,11,0,R,20,31-45,Masculino,Joshua,99
19592,255,39,5,3,42,38,70,22,8,0,A,0,36,39,18,3,R,20,31-45,Masculino,Melvin,255
19593,22,39,29,3,86,38,39,87,7,3,A,14,17,31,7,6,D,20,31-45,Masculino,Jeremy,22
19594,41,21,18,11,98,68,84,45,9,4,C,18,35,0,19,18,D,20,31-45,Femenino,Ashley,41
19595,67,36,22,4,72,74,82,40,5,0,B,7,19,13,8,10,D,20,31-45,Masculino,William,67
19596,80,23,2,15,69,91,58,68,9,4,B,13,15,35,6,23,D,20,31-45,Masculino,John,80
19597,31,47,24,19,39,42,40,42,2,1,C,5,36,46,5,29,R,20,31-45,Masculino,Scott,31
19598,80,7,19,10,20,23,88,27,10,4,A,6,10,42,18,1,R,20,31-45,Masculino,John,80
19599,57,17,3,10,22,35,17,63,7,4,C,4,26,37,11,22,R,20,31-45,Femenino,Kimberly,57
19600,24,15,10,12,46,53,79,21,5,0,A,11,15,6,3,12,R,20,46-60,Masculino,Christopher,24
19601,49,19,21,10,60,15,55,95,5,0,B,0,20,42,8,23,R,20,46-60,Femenino,Dana,49
19602,71,0,7,5,64,64,43,91,0,1,A,0,16,40,7,2,D,20,46-60,Femenino,Katherine,71
19603,15,50,8,23,64,97,78,22,8,4,B,4,7,4,6,27,D,20,46-60,Masculino,David,15
19604,256,32,1,21,4,94,10,35,3,1,C,2,19,44,14,18,R,20,46-60,Femenino,Meghan,256
19605,89,2,21,3,52,47,44,66,7,2,B,6,10,9,12,25,D,20,46-60,Masculino,Donald,89
19606,160,14,27,17,82,67,81,55,4,1,A,12,15,26,13,18,D,20,46-60,Femenino,Brenda,160
19607,136,36,21,19,84,58,36,21,7,4,C,18,19,49,13,28,R,20,46-60,Masculino,Gregory,136
19608,30,18,28,4,76,79,66,93,2,0,A,8,23,40,9,26,D,20,46-60,Masculino,Steven,30
19609,257,44,1,23,81,13,76,12,9,2,C,14,3,37,3,9,R,20,46-60,Femenino,Jamie,257
19610,11,12,22,14,79,58,99,66,2,4,A,0,4,15,10,4,D,20,46-60,Masculino,Matthew,11
19611,40,28,23,21,41,19,73,11,1,1,C,3,7,18,5,29,R,20,46-60,Masculino,Andrew,40
19612,234,2,6,19,57,45,76,76,7,2,A,10,12,0,0,25,R,20,46-60,Masculino,George,234
19613,28,4,11,24,95,95,73,24,5,2,A,16,29,45,9,25,D,20,46-60,Masculino,Timothy,28
19614,21,43,11,21,8,45,94,44,7,4,C,6,7,26,18,18,R,20,46-60,Femenino,Rebecca,21
19615,174,38,11,16,46,30,6,42,9,3,C,5,10,49,20,28,D,20,46-60,Femenino,Chloe,174
19616,113,41,0,22,65,20,13,23,4,3,A,14,1,0,6,30,R,20,46-60,Femenino,Sarah,113
19617,136,37,29,17,8,0,2,43,3,2,A,11,16,26,9,18,R,20,46-60,Masculino,Gregory,136
19618,137,32,9,3,65,99,41,10,5,0,A,13,12,34,0,16,D,20,46-60,Femenino,Denise,137
19619,128,21,2,25,7,75,53,57,3,3,A,4,30,41,7,8,R,20,46-60,Femenino,Andrea,128
19620,127,47,17,19,24,85,15,72,1,0,C,1,6,17,14,17,D,20,46-60,Femenino,Melissa,127
19621,56,20,7,23,67,6,56,90,2,2,A,9,17,41,6,3,D,20,46-60,Masculino,Kevin,56
19622,33,30,3,24,97,96,42,78,4,4,A,12,20,8,6,28,R,20,46-60,Masculino,Joseph,33
19623,21,47,8,4,31,10,41,84,9,1,A,1,24,12,6,25,D,20,46-60,Femenino,Rebecca,21
19624,163,30,11,16,61,12,40,86,0,4,A,3,32,31,4,21,R,20,46-60,Masculino,Zachary,163
19625,62,34,29,23,7,89,23,15,3,1,B,11,32,46,10,21,D,20,46-60,Femenino,Teresa,62
19626,102,41,0,1,30,51,32,85,6,3,A,15,4,45,14,20,D,20,46-60,Femenino,Mary,102
19627,52,23,11,15,29,94,57,44,4,4,A,13,7,8,11,9,R,20,46-60,Masculino,Travis,52
19628,83,14,3,21,0,32,31,44,1,2,B,11,22,38,15,3,D,20,46-60,Femenino,Christina,83
19629,75,20,23,18,25,36,49,40,7,0,C,5,21,34,0,13,R,20,46-60,Femenino,Tiffany,75
19630,121,16,7,17,9,52,30,99,2,0,B,2,11,25,7,7,D,20,46-60,Masculino,Patrick,121
19631,20,45,3,0,55,7,70,13,9,4,C,5,7,43,3,12,D,20,46-60,Femenino,Jessica,20
19632,165,28,14,16,86,15,95,7,7,4,A,6,18,21,17,26,R,20,46-60,Masculino,Marcus,165
19633,97,10,21,17,20,74,55,61,7,4,A,0,33,19,5,0,R,20,46-60,Masculino,Ronald,97
19634,56,50,17,12,43,81,46,26,9,4,B,15,8,47,4,10,R,20,46-60,Masculino,Kevin,56
19635,180,16,9,17,95,5,24,72,1,3,A,8,0,29,7,4,R,20,46-60,Femenino,Tina,180
19636,19,17,9,20,42,71,95,29,10,1,B,4,16,16,20,0,D,20,46-60,Masculino,Bradley,19
19637,258,35,26,4,36,99,89,20,7,1,C,1,16,6,4,16,D,20,46-60,Masculino,Carl,258
19638,21,14,9,15,96,59,86,58,1,0,C,3,28,13,15,18,D,20,46-60,Femenino,Rebecca,21
19639,69,45,22,16,57,48,52,44,3,1,A,13,13,2,2,17,R,20,46-60,Masculino,Stephen,69
19640,63,21,8,1,56,36,53,63,1,4,A,2,5,35,12,27,D,20,46-60,Masculino,Keith,63
19641,100,12,0,19,83,20,98,14,6,4,B,10,27,0,7,19,D,20,46-60,Femenino,Sierra,100
19642,178,18,20,13,76,60,27,74,10,2,C,15,20,7,0,6,D,20,46-60,Femenino,Brittany,178
19643,59,49,27,0,18,31,26,27,8,2,B,14,14,6,12,4,D,20,46-60,Femenino,Marcia,59
19644,102,42,2,3,74,2,60,73,7,0,C,1,34,33,4,25,R,20,46-60,Femenino,Mary,102
19645,259,34,10,3,99,76,64,73,9,4,C,0,5,42,18,2,R,20,46-60,Masculino,Luis,259
19646,4,49,5,20,79,33,36,88,6,3,C,12,34,9,2,9,R,20,46-60,Masculino,Daniel,4
19647,5,17,16,25,80,48,36,32,0,2,A,13,27,1,16,7,D,20,46-60,Masculino,Jeffrey,5
19648,195,2,21,20,33,34,19,20,7,1,A,1,16,15,9,2,R,20,46-60,Femenino,Karen,195
19649,67,14,21,11,80,100,54,60,3,4,C,17,2,15,8,9,D,20,46-60,Masculino,William,67
19650,112,27,23,3,7,17,68,82,0,2,B,18,21,23,4,3,D,20,46-60,Femenino,Kristen,112
19651,19,14,13,0,8,100,84,43,3,1,A,5,7,0,18,12,R,20,46-60,Masculino,Bradley,19
19652,67,36,2,25,69,80,86,20,10,1,C,2,35,13,0,25,D,20,46-60,Masculino,William,67
19653,133,26,13,8,44,2,97,35,0,4,B,16,18,41,16,4,D,20,46-60,Femenino,Haley,133
19654,108,18,24,23,59,34,43,28,10,0,A,7,16,9,3,18,D,20,46-60,Masculino,Michael,108
19655,108,25,7,10,17,41,15,5,5,4,A,1,5,14,8,21,D,20,46-60,Masculino,Michael,108
19656,108,21,30,20,96,80,45,61,10,1,C,15,27,35,8,8,R,20,46-60,Masculino,Michael,108
19657,260,37,26,5,37,58,72,20,6,3,A,8,14,21,19,0,D,20,46-60,Masculino,Omar,260
19658,80,22,6,16,34,90,2,52,8,0,B,2,10,14,1,29,D,20,46-60,Masculino,John,80
19659,20,28,12,15,67,64,15,28,10,1,C,4,17,41,16,2,D,20,46-60,Femenino,Jessica,20
19660,148,42,25,6,4,60,61,38,2,4,C,0,16,39,17,11,D,20,46-60,Femenino,Kathy,148
19661,163,42,19,5,43,46,73,90,1,4,A,5,15,18,3,3,R,20,46-60,Masculino,Zachary,163
19662,33,8,15,12,0,34,0,12,4,4,A,14,14,47,10,25,D,20,46-60,Masculino,Joseph,33
19663,143,7,0,2,10,69,52,38,2,1,B,12,21,41,15,15,D,20,46-60,Femenino,Susan,143
19664,171,16,16,4,63,30,32,15,10,4,A,0,5,7,9,28,D,20,46-60,Femenino,Christine,171
19665,94,29,23,2,42,52,95,30,1,2,C,14,31,12,3,18,D,20,46-60,Femenino,Sandra,94
19666,108,9,8,16,85,30,37,35,4,3,C,6,22,34,7,28,R,20,46-60,Masculino,Michael,108
19667,261,16,16,6,36,14,73,91,8,3,C,17,10,47,6,19,D,20,46-60,Masculino,Mason,261
19668,214,38,11,10,29,98,90,21,6,0,C,4,17,44,8,26,R,20,46-60,Femenino,Amber,214
19669,87,36,8,1,67,39,5,89,8,1,A,12,23,19,17,10,D,20,46-60,Femenino,Rachel,87
19670,40,7,22,21,1,28,40,10,4,3,B,8,13,43,7,28,D,20,46-60,Masculino,Andrew,40
19671,28,5,10,13,59,30,89,72,10,3,B,7,3,47,9,23,D,20,46-60,Masculino,Timothy,28
19672,40,22,11,7,84,87,51,83,2,1,C,14,22,12,20,26,D,20,46-60,Masculino,Andrew,40
19673,229,42,0,12,16,41,96,20,7,4,A,16,26,46,16,22,D,20,46-60,Femenino,Hannah,229
19674,18,32,11,19,56,24,88,32,9,0,A,13,0,39,12,18,D,20,46-60,Masculino,Randy,18
19675,12,34,29,5,92,49,7,53,7,2,B,14,13,33,20,3,R,20,46-60,Masculino,Brandon,12
19676,44,20,21,12,96,48,63,73,8,3,A,2,35,35,1,23,D,20,46-60,Masculino,Nathan,44
19677,52,25,6,8,25,59,3,71,3,4,C,12,10,4,1,9,D,20,46-60,Masculino,Travis,52
19678,262,4,3,12,47,65,87,38,1,3,C,7,23,11,11,22,R,20,46-60,Masculino,Johnathan,262
19679,179,42,19,21,28,2,3,22,10,3,C,7,4,42,6,7,R,20,46-60,Femenino,Catherine,179
19680,263,27,5,24,80,36,46,50,6,1,B,10,27,41,3,6,D,20,46-60,Masculino,Ross,263
19681,264,40,19,20,74,98,92,5,6,2,B,3,33,6,2,15,D,20,46-60,Masculino,Kenneth,264
19682,63,25,5,0,4,12,69,47,0,0,B,11,25,30,16,2,R,20,46-60,Masculino,Keith,63
19683,56,34,27,17,11,55,70,93,1,1,B,7,35,46,6,26,R,20,46-60,Masculino,Kevin,56
19684,265,35,12,1,25,55,57,24,6,3,A,12,34,28,9,28,D,20,46-60,Femenino,Belinda,265
19685,8,49,14,5,43,61,65,99,1,3,A,8,0,2,3,13,R,20,46-60,Masculino,James,8
19686,218,15,11,0,41,11,65,6,2,3,B,16,18,44,15,16,D,20,46-60,Femenino,Tracy,218
19687,95,34,11,22,82,19,77,52,3,3,B,18,5,40,17,17,R,20,46-60,Masculino,Jacob,95
19688,234,21,9,10,82,56,38,22,3,0,A,5,3,25,0,19,D,20,46-60,Masculino,George,234
19689,20,15,8,1,29,10,89,56,1,4,C,1,12,14,8,30,D,20,46-60,Femenino,Jessica,20
19690,78,30,19,18,14,90,17,3,4,4,A,12,24,3,14,22,D,20,46-60,Masculino,Robert,78
19691,266,29,10,4,41,6,89,62,0,1,B,15,9,18,16,20,R,20,46-60,Masculino,Shane,266
19692,186,25,17,8,62,14,79,55,6,1,A,18,10,45,2,5,D,20,46-60,Femenino,Bailey,186
19693,267,33,18,15,11,13,7,84,7,2,C,12,11,9,12,3,D,20,46-60,Femenino,Diane,267
19694,268,27,13,21,41,56,54,14,5,2,B,4,17,15,12,18,D,20,46-60,Masculino,Randall,268
19695,15,36,25,20,46,97,59,19,1,1,C,1,7,42,5,20,D,20,46-60,Masculino,David,15
19696,254,39,12,14,43,51,82,52,0,3,A,0,36,5,2,25,R,20,46-60,Masculino,Craig,254
19697,42,33,23,6,62,91,66,31,5,1,A,18,32,35,15,6,D,20,46-60,Femenino,Jennifer,42
19698,42,7,7,12,52,27,15,67,9,0,A,5,1,35,20,3,D,20,46-60,Femenino,Jennifer,42
19699,103,0,28,10,94,44,60,18,2,2,C,14,15,9,2,3,R,20,46-60,Masculino,Shawn,103
19700,31,33,1,25,86,9,95,74,1,0,A,14,33,37,3,28,R,20,46-60,Masculino,Scott,31
19701,33,45,11,9,90,53,57,28,9,4,A,9,30,38,0,0,D,20,46-60,Masculino,Joseph,33
19702,44,5,29,8,31,94,74,55,1,4,B,15,33,8,0,29,D,20,46-60,Masculino,Nathan,44
19703,38,37,17,11,89,52,45,52,5,1,B,3,27,45,2,6,R,20,46-60,Masculino,Justin,38
19704,269,26,26,8,68,84,74,4,8,4,A,15,14,47,2,13,D,20,46-60,Masculino,Jim,269
19705,51,27,0,6,55,96,90,44,7,3,C,6,28,41,8,2,R,20,46-60,Femenino,Heather,51
19706,14,41,14,9,75,96,65,24,5,3,B,5,31,17,2,9,R,20,46-60,Femenino,Kelly,14
19707,80,33,14,17,63,60,48,30,0,3,B,7,15,1,8,5,D,20,46-60,Masculino,John,80
19708,68,30,23,13,48,46,68,1,10,2,B,15,20,18,19,1,R,20,46-60,Masculino,Nicholas,68
19709,7,27,24,2,77,99,1,24,4,0,B,7,29,34,13,8,D,20,46-60,Femenino,Samantha,7
19710,24,48,22,17,39,40,61,16,3,2,C,16,19,21,19,20,D,20,46-60,Masculino,Christopher,24
19711,5,16,12,18,60,11,88,83,7,2,B,17,17,45,19,2,R,20,46-60,Masculino,Jeffrey,5
19712,9,6,28,10,61,76,90,81,1,0,B,7,25,20,1,5,D,20,46-60,Masculino,Albert,9
19713,252,10,19,24,4,3,10,71,4,2,A,18,3,45,12,22,R,20,46-60,Femenino,Joanne,252
19714,199,20,22,15,84,92,82,99,7,0,C,11,3,34,16,12,D,20,46-60,Masculino,Troy,199
19715,136,34,18,8,20,88,64,76,10,3,A,9,6,17,15,6,R,20,46-60,Masculino,Gregory,136
19716,29,46,12,12,87,41,94,42,0,1,B,7,8,42,19,3,D,20,46-60,Femenino,Stephanie,29
19717,270,48,21,8,57,37,22,99,3,1,B,16,29,13,4,4,R,20,46-60,Femenino,Alexandria,270
19718,271,11,14,22,51,45,90,73,10,4,A,2,21,37,8,30,R,20,46-60,Masculino,Marc,271
19719,272,7,23,10,60,50,16,28,8,0,A,4,6,26,9,13,R,20,46-60,Femenino,Monica,272
19720,131,31,13,11,96,38,14,93,9,3,A,5,4,41,20,13,D,20,46-60,Femenino,Brandi,131
19721,33,23,14,25,64,67,95,70,6,4,C,12,30,32,18,0,R,20,46-60,Masculino,Joseph,33
19722,273,15,18,9,88,65,56,14,5,1,A,7,31,5,7,16,R,20,46-60,Masculino,Jesse,273
19723,274,47,26,19,55,58,71,58,0,3,B,6,16,39,4,5,D,20,46-60,Femenino,Kathryn,274
19724,79,2,28,1,57,47,89,52,10,4,A,1,15,45,3,13,D,20,46-60,Masculino,Edward,79
19725,89,15,8,15,93,57,39,1,6,3,A,7,21,41,2,20,D,20,46-60,Masculino,Donald,89
19726,111,45,12,19,98,3,19,13,5,4,B,0,30,50,8,12,R,20,46-60,Femenino,Amanda,111
19727,124,10,21,0,17,23,78,78,8,3,A,8,12,40,4,3,R,20,46-60,Masculino,Cody,124
19728,4,34,4,6,16,52,83,46,5,2,C,15,26,27,14,10,R,20,46-60,Masculino,Daniel,4
19729,210,24,25,14,22,30,85,19,9,4,A,12,7,49,16,13,D,20,46-60,Femenino,Madison,210
19730,275,44,8,20,62,58,7,88,6,0,A,15,14,21,7,26,D,20,46-60,Masculino,Corey,275
19731,77,19,11,1,10,94,75,13,2,3,C,8,14,41,17,22,R,20,46-60,Femenino,Laura,77
19732,78,48,11,9,4,96,84,56,4,0,C,16,23,11,20,7,D,20,46-60,Masculino,Robert,78
19733,176,35,11,24,54,58,39,26,9,3,B,3,0,21,5,24,R,20,46-60,Femenino,April,176
19734,63,34,28,17,18,79,26,88,9,1,B,3,6,49,2,12,D,20,46-60,Masculino,Keith,63
19735,32,37,4,25,53,56,67,86,10,0,A,8,33,8,7,23,D,20,46-60,Masculino,Cory,32
19736,17,26,24,2,14,38,25,62,10,0,A,9,30,25,19,9,R,20,46-60,Femenino,Alicia,17
19737,95,37,1,11,68,52,55,92,1,4,A,6,34,36,20,14,D,20,46-60,Masculino,Jacob,95
19738,109,30,8,1,65,55,56,51,8,2,C,15,23,8,11,26,D,20,46-60,Masculino,Aaron,109
19739,249,13,28,17,22,35,22,75,6,0,A,17,4,49,17,14,R,20,46-60,Femenino,Erin,249
19740,136,39,0,18,58,84,95,73,4,2,C,6,21,35,8,26,R,20,46-60,Masculino,Gregory,136
19741,40,21,13,9,53,60,86,71,9,4,B,16,29,45,14,16,D,20,46-60,Masculino,Andrew,40
19742,83,14,19,25,75,46,23,37,6,1,B,16,0,50,0,9,D,20,46-60,Femenino,Christina,83
19743,58,26,13,15,4,80,12,67,0,0,B,16,7,50,5,20,R,20,46-60,Femenino,Sara,58
19744,1,20,16,9,0,98,89,15,1,3,C,5,11,47,17,8,D,20,46-60,Femenino,Angelica,1
19745,118,36,23,15,62,100,69,15,10,4,B,8,8,26,3,3,R,20,46-60,Masculino,Adam,118
19746,120,38,21,13,94,9,11,38,8,2,A,9,5,50,7,14,R,20,46-60,Masculino,Gary,120
19747,276,45,19,25,10,54,83,98,10,3,C,3,7,3,2,14,R,20,46-60,Femenino,Gwendolyn,276
19748,14,47,11,2,8,29,95,15,1,2,B,12,12,50,2,8,R,20,46-60,Femenino,Kelly,14
19749,109,42,17,7,55,31,38,31,4,0,B,2,35,29,15,27,D,20,46-60,Masculino,Aaron,109
19750,57,20,1,10,19,25,75,1,4,2,C,13,35,46,10,7,D,20,46-60,Femenino,Kimberly,57
19751,277,38,18,25,73,43,12,96,7,3,B,10,11,45,2,27,D,20,46-60,Femenino,Rhonda,277
19752,110,46,28,2,48,46,18,82,6,0,A,14,26,5,12,4,D,20,46-60,Masculino,Ryan,110
19753,278,40,14,20,78,40,89,3,8,3,A,8,19,19,8,30,D,20,46-60,Femenino,Alison,278
19754,187,49,21,8,77,76,43,78,3,3,A,8,15,48,19,0,R,20,46-60,Masculino,Frederick,187
19755,279,21,16,8,43,93,64,83,4,0,B,0,25,32,14,1,D,20,46-60,Masculino,Pedro,279
19756,103,46,6,4,49,73,8,12,2,2,B,14,22,34,15,2,R,20,46-60,Masculino,Shawn,103
19757,36,32,14,14,78,84,93,97,7,4,C,3,36,4,17,8,R,20,46-60,Masculino,Benjamin,36
